/NM0/D (vgs=0.9) X,/NM0/D (vgs=0.9) Y
0,0
0.036,2.927484138279317e-05
0.07200000000000001,5.789593192666067e-05
0.108,8.561727011215674e-05
0.144,0.0001120346667574058
0.18,0.0001366752285466456
0.216,0.0001591137272753907
0.252,0.0001790380767504468
0.288,0.0001963038609402837
0.3240000000000001,0.0002109530051164232
0.3600000000000001,0.0002231861232561904
0.3960000000000001,0.0002333052632323649
0.4320000000000002,0.0002416519687388207
0.4680000000000002,0.0002485587542179137
0.5040000000000002,0.000254320289902536
0.5400000000000003,0.000259181885733692
0.5760000000000003,0.0002633394431752053
0.6120000000000003,0.0002669453056066505
0.6480000000000004,0.0002701161314419355
0.6840000000000004,0.0002729406272711593
0.7200000000000004,0.000275486194843153
0.7560000000000004,0.0002778042473300582
0.7920000000000005,0.0002799342856618702
0.8280000000000005,0.0002819069473889554
0.8640000000000005,0.0002837462558614691
0.9000000000000006,0.0002854712691047299
0.9360000000000006,0.000287097287377393
0.9720000000000006,0.0002886367399255559
1.008000000000001,0.0002900998396561008
1.044000000000001,0.0002914950699718107
1.080000000000001,0.0002928295498846875
1.116000000000001,0.000294109310403626
1.152000000000001,0.000295339505815418
1.188000000000001,0.0002965245768177884
1.224000000000001,0.0002976683777414973
1.260000000000001,0.0002987742767472578
1.296000000000001,0.0002998452354966091
1.332000000000001,0.0003008838730879106
1.368000000000001,0.0003018925178189014
1.404000000000001,0.0003028732494458316
1.440000000000001,0.0003038279339581756
1.476000000000001,0.0003047582524088296
1.512000000000001,0.0003056657249842827
1.548000000000001,0.0003065517312334737
1.584000000000001,0.000307417527173681
1.620000000000001,0.0003082642598395378
1.656000000000001,0.0003090929797246596
1.692000000000001,0.000309904651475371
1.728000000000001,0.0003107001631260385
1.764000000000001,0.0003114803341107003
1.8,0.0003122459222424615
